 05/06까지 ,웹디자인/웹운영/웹마케팅,커리어패스,(Career Paths),채용분야,디자이너,경력여부,경력,근무지, 대한민국 구로디지털단지 ,싸이보 코리아,"['Android', 'iOS', 'PHP', 'Node.js', 'C++', 'C#', 'Java', 'Python', 'Ruby', 'JSP', 'Backbone.js', 'AngularJS', 'jQuery', 'ASP.NET', '영어']",근무지,"['Android', 'iOS']",,
 수시채용 ,함께 성장할 아이폰 개발자를 찾습니다,버즈니,(BUZZNI),채용분야,개발자,경력여부,경력,", ", 대한민국 서울특별시 서초구 서초대로78길 36 강남지웰타워 7층 ,와디즈,"['Java', 'MySQL']",FLESYM,"['Android', 'iOS', '중국어', '영어']",,
 05/22까지 ,앱/시각 디자이너,더리얼마케팅,(The REAL),채용분야,디자이너,경력여부,신입,", ", 대한민국 구로디지털단지 ,와디즈,['영어'],"['powerpoint', 'Social Marketing']",원격근무 가능,,
 05/22까지 ,안드로이드/서버 개발자,더리얼마케팅,(The REAL),채용분야,개발자,경력여부,신입,근무지, 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,PJTPNX7, 대한민국 서울특별시 강남구 역삼1동 624-14 3층 ,"['Adobe Photoshop', 'Adobe Illustrator', 'Adobe After Effect']",['영어'],,
 05/22까지 ,매장 대상 TourTalk 어플리케이션 영업 및 홍보,싸이보 코리아,(cyberkorea),채용분야,영업,경력여부,경력 무관,근무지, 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,"['Viral Marketing', 'Social Marketing']","['scss', 'CSS', 'wireframe', 'storyboard']",버추어패브릭스,"['Android', 'iOS', 'Python', 'Node.js', 'MongoDB', 'Apache', 'aws']",,
 04/30까지 ,㈜THE MAINS - 2016년 신입/경력 공개채용.,(주)더메인즈,(The Mains),채용분야,마케터,경력여부,경력 무관,근무지, 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,원격근무,['영어'],원격근무,원격근무 가능,,
 05/22까지 ,제휴업체 마케팅 프로젝트 매니저(PM),싸이보 코리아,(cyberkorea),채용분야,기획자,경력여부,경력,근무지, 대한민국 구로디지털단지 ,비투링크,원격근무 가능,"['Adobe Photoshop', 'ms-office', '영어']",원격근무 가능,,
 수시채용 ,서비스기획,와디즈,(WADIZ),채용분야,기획자,경력여부,경력 무관,근무지, 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,아이포트폴리오, 서울 용산구 한강로3가 용산전자상가 3-23 ,마켓컬리,원격근무 가능,,
 수시채용 ,홍보(PR),와디즈,(WADIZ),채용분야,마케터,경력여부,경력 무관,근무지, 경기 성남시 분당구 삼평동 680 H-스퀘어 S동 702호 ,버킷플레이스,"['Python', 'Java', 'Scala']","['Java', 'JSP', 'MySQL']", 대한민국 경기도 성남시 분당구 대왕판교로645번길 14 2층 네오플라이 ,,
 수시채용 ,마케팅 (contents manager),와디즈,(WADIZ),채용분야,마케터,경력여부,경력 무관,근무지,"['Android', 'iOS']",근무지,['C++'],매버릭 게임즈,"['마케팅', '마케팅기획', 'seo', '언론홍보', '영어']",,
 05/22까지 ,TourTalk앱 안드로이드/ios 개발자,싸이보 코리아,(cyberkorea),채용분야,개발자,경력여부,경력,근무지,원격근무 가능,근무지, 대한민국 서울특별시 강남구 테헤란로83길 33 나라키움빌딩 4층 ,원격근무,['영어'],,
 수시채용 ,마케팅 (general manager),와디즈,(WADIZ),채용분야,마케터,경력여부,경력 무관,근무지,"['컨텐츠 기획', '컨텐츠 에디팅', '컨텐츠 제작', '사진', 'Contents Marketing']",버킷플레이스,"['Android', 'iOS', 'PHP', 'Node.js', 'C++', 'C#', 'Java', 'Python', 'Ruby', 'JSP', 'Backbone.js', 'AngularJS', 'jQuery', 'ASP.NET', '영어']",인터투데이,['영어'],,
 수시채용 ,전략기획,와디즈,(WADIZ),채용분야,기획자,경력여부,경력 무관,퍼플오션," 1,800 - 2,200 만원 ",버킷플레이스,원격근무 가능,인터투데이,원격근무 가능,,
 05/22까지 ,게임UI/UX 아티스트,퍼플오션,(PURPLEOCEAN),채용분야,디자이너,경력여부,경력 무관,원격근무,"['웹마케팅', 'Social Marketing', 'SNS 채널관리', '마케팅전략']",와디즈,원격근무 가능,"['UI/UX ', 'UX/UI Design ', 'GUI Design', 'web design']",,,
 04/30까지 ,개발자 and/or 디자이너,PJTPNX7,(PJTPNX7),채용분야,개발자,경력여부,경력 무관,셰프온, 서울 서초구 서초3동 1552-16 서림빌딩 302호 ,와디즈,원격근무 가능,"['PHP', 'JSP', 'Android', 'frontend', 'backend']",,,
 05/22까지 ,[인턴] 컨텐츠 기획 및 제작,셰프온,(ChefOn),채용분야,기획자,경력여부,인턴,연봉," 대한민국 서울특별시 강남구 테헤란로4길 14 12층 미림타워, 역삼동 ",와디즈,원격근무 가능,매버릭 게임즈,,,
